Date,Type,Block,Street,Story,Area,Model  ,LeaseBegin,LeaseRemaining(in months),ResalePrice
2022-01,3 ROOM,19,EDGEFIELD PLAINS,07 TO 09,68,Premium Apartment,2016,1122,411000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,93,Premium Apartment,2016,1120,555000
2022-02,5 ROOM,19,EDGEFIELD PLAINS,04 TO 06,113,Premium Apartment,2016,1120,714000
2022-03,5 ROOM,19,EDGEFIELD PLAINS,13 TO 15,113,Premium Apartment,2016,1119,778888
2022-04,3 ROOM,19,EDGEFIELD PLAINS,07 TO 09,68,Premium Apartment,2016,1119,440000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,93,Premium Apartment,2016,1119,505000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,1118,555000
2022-04,5 ROOM,19,EDGEFIELD PLAINS,04 TO 06,113,Premium Apartment,2016,1119,675000
2022-05,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,93,Premium Apartment,2016,1118,565000
2022-07,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,93,Premium Apartment,2016,1116,525000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1114,565000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1113,552000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1122,523000
2022-02,3 ROOM,19,EDGEFIELD PLAINS,01 TO 03,68,Premium Apartment,2016,1121,385000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,13 TO 15,93,Premium Apartment,2016,1119,550000
2022-05,3 ROOM,19,EDGEFIELD PLAINS,01 TO 03,68,Premium Apartment,2016,1117,420000
2022-05,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,93,Premium Apartment,2016,1118,563888
2022-05,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,1118,570000
2022-06,3 ROOM,19,EDGEFIELD PLAINS,01 TO 03,68,Premium Apartment,2016,1117,422000
2022-07,3 ROOM,19,EDGEFIELD PLAINS,01 TO 03,68,Premium Apartment,2016,1116,428000
2022-08,3 ROOM,19,EDGEFIELD PLAINS,04 TO 06,68,Premium Apartment,2016,1115,430000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,93,Premium Apartment,2016,1113,585000
2022-11,3 ROOM,19,EDGEFIELD PLAINS,07 TO 09,68,Premium Apartment,2016,1112,435000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1122,498000
2022-03,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1119,472000
2022-04,5 ROOM,19,EDGEFIELD PLAINS,07 TO 09,113,Premium Apartment,2016,1119,710000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1114,490000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1114,540000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1113,545000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,93,Premium Apartment,2016,1119,570000
2022-05,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,93,Premium Apartment,2016,1118,508000
2022-07,3 ROOM,19,EDGEFIELD PLAINS,13 TO 15,67,Premium Apartment,2016,1116,440000
2022-09,3 ROOM,19,EDGEFIELD PLAINS,13 TO 15,68,Premium Apartment,2016,1114,430000
2022-11,3 ROOM,19,EDGEFIELD PLAINS,16 TO 18,68,Premium Apartment,2016,1112,470000
2022-12,3 ROOM,19,EDGEFIELD PLAINS,04 TO 06,68,Premium Apartment,2016,1112,420000
2022-03,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1113,525000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,90,Model A,2015,1113,510000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1113,516888
2022-08,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1109,516000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1108,530000
2022-11,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,1106,530000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,90,Model A,2015,1116,510000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,90,Model A,2015,1117,500000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1115,514888
2022-06,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1111,490000
2022-06,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,90,Model A,2015,1110,520000
2022-08,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1109,496000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,13 TO 15,90,Model A,2015,1107,560000
2022-11,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,1106,530000
2022-01,3 ROOM,19,EDGEFIELD PLAINS,10 TO 12,65,Model A,2015,1116,408000
2022-04,3 ROOM,19,EDGEFIELD PLAINS,07 TO 09,65,Model A,2015,1112,391800
2022-05,3 ROOM,19,EDGEFIELD PLAINS,13 TO 15,65,Model A,2015,1112,400888
2022-07,3 ROOM,19,EDGEFIELD PLAINS,04 TO 06,65,Model A,2015,1109,415000
2022-09,3 ROOM,19,EDGEFIELD PLAINS,04 TO 06,65,Model A,2015,1107,398000
2022-03,3 ROOM,19,EDGEFIELD PLAINS,10 TO 12,65,Model A,2015,1113,413000
2022-11,3 ROOM,19,EDGEFIELD PLAINS,16 TO 18,65,Model A,2015,1106,428000
2022-04,3 ROOM,19,EDGEFIELD PLAINS,16 TO 18,65,Model A,2015,1113,423000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,90,Model A,2015,1116,468000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,16 TO 18,90,Model A,2015,1116,515000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1115,515888
2022-04,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1112,500000
2022-06,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1111,548888
2022-06,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1111,500000
2022-07,4 ROOM,19,EDGEFIELD PLAINS,16 TO 18,90,Model A,2015,1111,555000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1108,497000
2022-11,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,1106,495000
2022-12,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1105,520000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,1113,505000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,16 TO 18,90,Model A,2015,1112,550000
2022-05,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1112,480000
2022-06,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,1111,520000
2022-03,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1114,462500
2022-03,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1113,495000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,1107,575000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,1107,520000
2022-12,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,1106,530000
2022-05,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1121,595000
2022-06,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1120,598000
2022-07,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1118,640000
2022-03,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1123,568000
2022-03,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1123,535000
2022-04,5 ROOM,12,PUNGGOL DR,07 TO 09,113,Premium Apartment,2016,1121,690000
2022-05,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1121,602888
2022-05,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1121,530000
2022-12,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1114,630000
2022-12,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1114,735000
2022-01,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1125,672888
2022-04,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1122,600000
2022-06,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1119,628000
2022-11,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1114,750000
2022-02,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1124,598000
2022-07,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1119,635000
2022-07,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1119,828000
2022-11,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1115,815888
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1124,580000
2022-09,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1117,743500
2022-03,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1122,600000
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1119,580088
2022-09,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1117,595000
2022-03,5 ROOM,12,PUNGGOL DR,13 TO 15,113,Premium Apartment,2016,1123,758000
2022-07,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1119,628000
2022-09,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1117,600000
2022-10,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1116,880000
2022-03,5 ROOM,12,PUNGGOL DR,07 TO 09,113,Premium Apartment,2016,1123,728000
2022-10,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1116,742000
2022-01,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1126,565000
2022-01,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1124,565000
2022-03,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1122,580000
2022-04,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1121,525888
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1116,593888
2022-11,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1115,600000
2022-11,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1115,600000
2022-03,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1122,565000
2022-03,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1122,560000
2022-06,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1120,615000
2022-06,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1119,618888
2022-06,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1119,745000
2022-08,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,1119,515000
2022-01,5 ROOM,12,PUNGGOL DR,16 TO 18,113,Premium Apartment,2016,1124,775000
2022-03,5 ROOM,12,PUNGGOL DR,07 TO 09,113,Premium Apartment,2016,1122,735000
2022-04,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,1121,600000
2022-05,5 ROOM,12,PUNGGOL DR,13 TO 15,113,Premium Apartment,2016,1121,775000
2022-07,5 ROOM,12,PUNGGOL DR,01 TO 03,113,Premium Apartment,2016,1118,650000
2022-08,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,1118,645000
2022-01,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1126,520100
2022-03,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1122,557000
2022-12,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1115,650000
2022-02,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,1124,498000
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1116,608000
2022-10,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1116,630000
2022-05,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1121,628000
2022-06,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1120,605000
2022-07,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1119,795000
2022-12,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1114,648000
2022-04,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1144,553000
2022-04,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1144,610000
2022-04,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,113,Premium Apartment,2018,1144,704000
2022-05,3 ROOM,2,EDGEDALE PLAINS,16 TO 18,68,Premium Apartment,2018,1143,450000
2022-05,3 ROOM,2,EDGEDALE PLAINS,10 TO 12,68,Premium Apartment,2018,1143,443000
2022-06,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1143,563000
2022-06,5 ROOM,2,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,1143,682000
2022-06,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,113,Premium Apartment,2018,1143,745000
2022-06,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,113,Premium Apartment,2018,1142,735000
2022-08,3 ROOM,2,EDGEDALE PLAINS,04 TO 06,68,Premium Apartment,2018,1141,420000
2022-08,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,1140,460000
2022-08,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1141,586000
2022-09,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1140,590000
2022-10,3 ROOM,2,EDGEDALE PLAINS,10 TO 12,68,Premium Apartment,2018,1139,452000
2022-10,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1139,601888
2022-10,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1139,600000
2022-11,3 ROOM,2,EDGEDALE PLAINS,10 TO 12,68,Premium Apartment,2018,1139,431000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1137,650000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1137,725000
2022-05,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1143,590000
2022-06,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1143,580000
2022-06,5 ROOM,2,EDGEDALE PLAINS,16 TO 18,113,Premium Apartment,2018,1143,758000
2022-07,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1142,602000
2022-07,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1141,568000
2022-07,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,113,Premium Apartment,2018,1142,780000
2022-07,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1142,700000
2022-07,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1142,690000
2022-08,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,113,Premium Apartment,2018,1141,740888
2022-09,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1140,600888
2022-09,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1140,562000
2022-09,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,113,Premium Apartment,2018,1140,735000
2022-10,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1139,585000
2022-10,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1139,625000
2022-11,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1139,632888
2022-07,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1142,585000
2022-08,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1141,610000
2022-08,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,113,Premium Apartment,2018,1141,735000
2022-08,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,113,Premium Apartment,2018,1141,720000
2022-09,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,1141,451000
2022-09,3 ROOM,2,EDGEDALE PLAINS,04 TO 06,68,Premium Apartment,2018,1141,410000
2022-09,3 ROOM,2,EDGEDALE PLAINS,10 TO 12,68,Premium Apartment,2018,1141,490000
2022-09,3 ROOM,2,EDGEDALE PLAINS,07 TO 09,68,Premium Apartment,2018,1140,426000
2022-09,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,1140,525000
2022-10,3 ROOM,2,EDGEDALE PLAINS,10 TO 12,68,Premium Apartment,2018,1139,472000
2022-10,3 ROOM,2,EDGEDALE PLAINS,16 TO 18,68,Premium Apartment,2018,1139,475000
2022-11,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,1138,490000
2022-07,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1141,618000
2022-08,3 ROOM,2,EDGEDALE PLAINS,07 TO 09,68,Premium Apartment,2018,1141,448000
2022-08,3 ROOM,2,EDGEDALE PLAINS,16 TO 18,68,Premium Apartment,2018,1140,480000
2022-09,3 ROOM,2,EDGEDALE PLAINS,07 TO 09,68,Premium Apartment,2018,1140,463000
2022-09,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1140,560000
2022-09,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1140,618000
2022-10,3 ROOM,2,EDGEDALE PLAINS,04 TO 06,68,Premium Apartment,2018,1139,440000
2022-10,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1139,625888
2022-10,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1139,628000
2022-11,3 ROOM,2,EDGEDALE PLAINS,04 TO 06,68,Premium Apartment,2018,1139,445000
2022-11,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,1138,460000
2022-11,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,1138,478000
2022-09,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1140,615000
2022-09,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1140,613000
2022-12,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1137,640000
2022-05,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1144,550000
2022-09,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1140,550000
2022-09,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1140,575000
2022-09,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1140,638000
2022-09,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,1140,545000
2022-09,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,113,Premium Apartment,2018,1140,755000
2022-10,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1139,590000
2022-10,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,113,Premium Apartment,2018,1139,735000
2022-11,5 ROOM,2,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,1138,700000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1137,708000
2022-11,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1138,646000
2022-11,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,1138,515000
2022-11,5 ROOM,2,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,1138,690000
2022-12,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1138,625000
2022-12,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1137,645000
2022-12,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1137,660000
2022-12,5 ROOM,2,EDGEDALE PLAINS,16 TO 18,113,Premium Apartment,2018,1137,780000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1137,710000
2022-10,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1139,850800
2022-10,5 ROOM,2,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,1139,730000
2022-11,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1138,630000
2022-11,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1138,605000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1137,756888
2022-07,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1141,590000
2022-09,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,113,Premium Apartment,2018,1140,780000
2022-11,3 ROOM,2,EDGEDALE PLAINS,01 TO 03,68,Premium Apartment,2018,1138,428000
2022-11,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1138,638000
2022-11,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1138,600000
2022-11,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1138,725000
2022-11,5 ROOM,2,EDGEDALE PLAINS,16 TO 18,113,Premium Apartment,2018,1138,805000
2022-12,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1138,668000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1138,760000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1138,710000
2022-12,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,113,Premium Apartment,2018,1138,748000
2022-12,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,113,Premium Apartment,2018,1137,778000
2022-10,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,1139,670000
2022-11,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1139,628000
2022-11,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,1138,575000
2022-12,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1137,580000
2022-12,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,93,Premium Apartment,2018,1137,670000
2022-12,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,1137,630088
2022-12,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,1137,643000
2022-12,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,1137,620000
2022-12,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,1137,605000
2022-12,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,1137,815000
2022-12,5 ROOM,2,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,1137,800000
